student_id,question_id,concept,difficulty,score,time_spent,attempt_no,timestamp
17,31,Concept_3,Medium,1,149,2,2026-01-15 07:12:39.849620
48,69,Concept_6,Medium,1,33,1,2026-01-15 07:12:40.318446
3,32,Concept_4,Hard,0,71,1,2026-01-15 08:12:39.631314
18,11,Concept_2,Easy,0,40,1,2026-01-15 08:12:39.864484
33,45,Concept_5,Hard,0,86,1,2026-01-15 08:12:40.088279
41,16,Concept_4,Hard,0,99,1,2026-01-15 08:12:40.208373
22,26,Concept_6,Easy,0,204,1,2026-01-15 09:12:39.924238
38,1,Concept_2,Easy,1,77,2,2026-01-15 09:12:40.162838
47,27,Concept_1,Medium,0,89,1,2026-01-15 09:12:40.303546
15,74,Concept_3,Medium,0,244,1,2026-01-15 10:12:39.819905
19,14,Concept_2,Medium,1,73,1,2026-01-15 10:12:39.879430
24,58,Concept_2,Easy,1,69,3,2026-01-15 10:12:39.954242
40,50,Concept_1,Easy,0,78,1,2026-01-15 10:12:40.192882
29,73,Concept_4,Easy,1,23,1,2026-01-15 11:12:40.028965
12,29,Concept_6,Easy,1,150,1,2026-01-15 12:12:39.773323
13,10,Concept_3,Easy,1,157,1,2026-01-15 12:12:39.789929
31,3,Concept_2,Hard,0,328,1,2026-01-15 12:12:40.058943
14,49,Concept_6,Medium,0,276,1,2026-01-15 14:12:39.805041
7,19,Concept_2,Medium,1,139,1,2026-01-15 15:12:39.694391
20,31,Concept_3,Medium,1,128,1,2026-01-15 15:12:39.894388
26,46,Concept_3,Medium,0,229,1,2026-01-15 16:12:39.984036
35,4,Concept_7,Easy,1,115,2,2026-01-15 16:12:40.118131
1,5,Concept_2,Easy,0,92,1,2026-01-15 17:12:39.599392
6,58,Concept_2,Easy,1,61,1,2026-01-15 17:12:39.678773
8,39,Concept_5,Hard,0,333,3,2026-01-15 18:12:39.710148
28,75,Concept_5,Medium,1,134,2,2026-01-15 18:12:40.013813
30,56,Concept_5,Medium,1,238,1,2026-01-15 18:12:40.043947
36,28,Concept_5,Easy,0,252,1,2026-01-15 18:12:40.133034
7,74,Concept_3,Medium,0,213,2,2026-01-15 19:12:39.694644
8,70,Concept_8,Hard,0,348,1,2026-01-15 19:12:39.710401
11,21,Concept_3,Medium,0,245,1,2026-01-15 19:12:39.758127
10,43,Concept_1,Hard,0,42,1,2026-01-15 20:12:39.742656
37,10,Concept_3,Easy,1,169,1,2026-01-15 20:12:40.148182
42,33,Concept_7,Hard,0,57,1,2026-01-15 20:12:40.229410
31,25,Concept_7,Medium,1,102,2,2026-01-15 22:12:40.059187
36,13,Concept_5,Easy,0,277,1,2026-01-15 22:12:40.133276
48,71,Concept_2,Easy,1,160,1,2026-01-15 22:12:40.318690
16,41,Concept_6,Easy,1,64,1,2026-01-15 23:12:39.834945
22,66,Concept_8,Easy,1,131,2,2026-01-15 23:12:39.924481
38,55,Concept_4,Hard,0,192,1,2026-01-15 23:12:40.163079
28,32,Concept_4,Hard,0,65,3,2026-01-16 00:12:40.014058
43,1,Concept_2,Easy,0,161,1,2026-01-16 00:12:40.244526
4,51,Concept_2,Hard,0,356,1,2026-01-16 02:12:39.647102
12,20,Concept_8,Hard,0,117,2,2026-01-16 02:12:39.773573
49,35,Concept_8,Easy,1,222,1,2026-01-16 02:12:40.333553
18,52,Concept_2,Hard,0,238,1,2026-01-16 03:12:39.864725
21,69,Concept_6,Medium,0,50,1,2026-01-16 03:12:39.909534
32,11,Concept_2,Easy,1,32,1,2026-01-16 03:12:40.073916
45,65,Concept_4,Hard,0,90,1,2026-01-16 03:12:40.274175
50,34,Concept_6,Easy,0,434,1,2026-01-16 04:12:40.348411
3,3,Concept_2,Hard,0,304,1,2026-01-16 05:12:39.631572
44,3,Concept_2,Hard,1,210,3,2026-01-16 06:12:40.259289
14,1,Concept_2,Easy,1,99,1,2026-01-16 07:12:39.805284
1,77,Concept_1,Hard,0,211,1,2026-01-16 09:12:39.599645
13,50,Concept_1,Easy,1,73,3,2026-01-16 09:12:39.790202
25,75,Concept_5,Medium,0,293,1,2026-01-16 09:12:39.969369
30,5,Concept_2,Easy,0,83,1,2026-01-16 09:12:40.044192
40,28,Concept_5,Easy,1,112,2,2026-01-16 09:12:40.193130
33,60,Concept_4,Hard,1,106,1,2026-01-16 11:12:40.088522
26,1,Concept_2,Easy,1,84,1,2026-01-16 12:12:39.984277
35,71,Concept_2,Easy,1,217,2,2026-01-16 12:12:40.118377
47,3,Concept_2,Hard,0,207,2,2026-01-16 13:12:40.303789
17,66,Concept_8,Easy,0,231,1,2026-01-16 14:12:39.849862
23,44,Concept_3,Hard,0,428,2,2026-01-16 14:12:39.939546
6,80,Concept_4,Medium,0,94,1,2026-01-16 15:12:39.679029
19,75,Concept_5,Medium,0,201,1,2026-01-16 15:12:39.879675
24,47,Concept_1,Hard,0,126,2,2026-01-16 15:12:39.954485
29,77,Concept_1,Hard,0,292,1,2026-01-16 15:12:40.029207
39,28,Concept_5,Easy,1,116,2,2026-01-16 15:12:40.178080
46,75,Concept_5,Medium,0,283,1,2026-01-16 15:12:40.288994
5,52,Concept_2,Hard,0,299,2,2026-01-16 16:12:39.662774
34,10,Concept_3,Easy,1,132,3,2026-01-16 16:12:40.103504
2,16,Concept_4,Hard,0,81,2,2026-01-16 17:12:39.615468
9,22,Concept_4,Hard,0,67,1,2026-01-16 17:12:39.726819
15,18,Concept_5,Easy,1,111,1,2026-01-16 17:12:39.820147
20,40,Concept_2,Hard,1,106,3,2026-01-16 18:12:39.894627
27,69,Concept_6,Medium,0,42,2,2026-01-16 18:12:39.999072
41,10,Concept_3,Easy,0,237,1,2026-01-16 18:12:40.208639
32,39,Concept_5,Hard,0,298,1,2026-01-16 19:12:40.074158
38,72,Concept_6,Easy,1,77,2,2026-01-16 20:12:40.163321
3,61,Concept_1,Easy,1,128,1,2026-01-16 21:12:39.631827
4,76,Concept_2,Medium,0,202,1,2026-01-16 21:12:39.647357
8,60,Concept_4,Hard,1,99,2,2026-01-16 22:12:39.710665
10,19,Concept_2,Medium,1,142,1,2026-01-16 22:12:39.742908
15,42,Concept_7,Easy,0,192,1,2026-01-16 22:12:39.820397
39,76,Concept_2,Medium,0,340,1,2026-01-16 22:12:40.178322
45,70,Concept_8,Hard,0,359,3,2026-01-16 22:12:40.274424
6,70,Concept_8,Hard,0,419,1,2026-01-17 00:12:39.679283
48,45,Concept_5,Hard,1,62,1,2026-01-17 00:12:40.318935
18,22,Concept_4,Hard,0,95,3,2026-01-17 01:12:39.864968
35,55,Concept_4,Hard,0,193,1,2026-01-17 01:12:40.118621
41,26,Concept_6,Easy,1,208,1,2026-01-17 01:12:40.208895
7,66,Concept_8,Easy,1,115,1,2026-01-17 02:12:39.694906
20,18,Concept_5,Easy,1,121,1,2026-01-17 02:12:39.894870
21,18,Concept_5,Easy,1,134,1,2026-01-17 02:12:39.909777
22,69,Concept_6,Medium,0,59,1,2026-01-17 03:12:39.924722
29,24,Concept_4,Easy,0,163,1,2026-01-17 03:12:40.029450
46,4,Concept_7,Easy,1,148,1,2026-01-17 03:12:40.289236
9,14,Concept_2,Medium,0,77,1,2026-01-17 04:12:39.727076
33,15,Concept_5,Hard,0,82,1,2026-01-17 04:12:40.088875
16,20,Concept_8,Hard,0,141,1,2026-01-17 06:12:39.835188
37,67,Concept_7,Easy,0,92,1,2026-01-17 06:12:40.148428
49,26,Concept_6,Easy,1,190,2,2026-01-17 06:12:40.333795
11,7,Concept_7,Easy,1,35,1,2026-01-17 07:12:39.758375
25,74,Concept_3,Medium,0,341,1,2026-01-17 07:12:39.969611
34,74,Concept_3,Medium,0,315,1,2026-01-17 08:12:40.103747
50,46,Concept_3,Medium,0,225,1,2026-01-17 08:12:40.348655
2,66,Concept_8,Easy,0,176,2,2026-01-17 09:12:39.615727
42,15,Concept_5,Hard,0,121,1,2026-01-17 09:12:40.229689
43,64,Concept_5,Hard,0,122,1,2026-01-17 09:12:40.244775
14,58,Concept_2,Easy,1,47,2,2026-01-17 10:12:39.805526
24,44,Concept_3,Hard,1,174,2,2026-01-17 10:12:39.954729
30,28,Concept_5,Easy,0,248,3,2026-01-17 10:12:40.044436
36,43,Concept_1,Hard,0,46,1,2026-01-17 10:12:40.133522
23,7,Concept_7,Easy,1,29,2,2026-01-17 11:12:39.939794
28,48,Concept_8,Easy,0,150,1,2026-01-17 11:12:40.014303
1,5,Concept_2,Easy,0,70,1,2026-01-17 13:12:39.599892
12,52,Concept_2,Hard,0,292,2,2026-01-17 13:12:39.773825
13,6,Concept_1,Hard,0,94,1,2026-01-17 13:12:39.790472
40,51,Concept_2,Hard,1,247,3,2026-01-17 13:12:40.193379
47,7,Concept_7,Easy,1,28,2,2026-01-17 13:12:40.304032
5,1,Concept_2,Easy,0,129,1,2026-01-17 14:12:39.663026
44,65,Concept_4,Hard,0,122,1,2026-01-17 15:12:40.259535
17,6,Concept_1,Hard,0,79,1,2026-01-17 16:12:39.850105
27,23,Concept_2,Hard,0,169,1,2026-01-17 16:12:39.999313
31,12,Concept_2,Medium,0,321,1,2026-01-17 16:12:40.059433
19,8,Concept_5,Easy,1,228,1,2026-01-17 17:12:39.879921
26,41,Concept_6,Easy,1,47,1,2026-01-17 17:12:39.984518
3,76,Concept_2,Medium,0,304,1,2026-01-17 19:12:39.632086
4,69,Concept_6,Medium,0,73,1,2026-01-17 19:12:39.647612
15,33,Concept_7,Hard,0,70,2,2026-01-17 19:12:39.820639
29,50,Concept_1,Easy,0,90,2,2026-01-17 20:12:40.029699
37,14,Concept_2,Medium,0,84,1,2026-01-17 20:12:40.148670
31,41,Concept_6,Easy,1,45,2,2026-01-17 21:12:40.059675
40,65,Concept_4,Hard,0,110,1,2026-01-17 21:12:40.193635
32,57,Concept_8,Hard,0,74,1,2026-01-17 22:12:40.074404
13,6,Concept_1,Hard,1,53,3,2026-01-17 23:12:39.790743
22,77,Concept_1,Hard,0,312,1,2026-01-17 23:12:39.924963
47,66,Concept_8,Easy,0,236,3,2026-01-17 23:12:40.304275
25,8,Concept_5,Easy,0,352,1,2026-01-18 00:12:39.969859
28,17,Concept_1,Hard,1,113,3,2026-01-18 00:12:40.014548
26,11,Concept_2,Easy,1,21,1,2026-01-18 01:12:39.984760
34,29,Concept_6,Easy,1,145,3,2026-01-18 01:12:40.103989
39,74,Concept_3,Medium,1,172,2,2026-01-18 01:12:40.178564
41,59,Concept_2,Medium,0,35,2,2026-01-18 01:12:40.209149
42,71,Concept_2,Easy,0,363,1,2026-01-18 01:12:40.229961
48,76,Concept_2,Medium,0,325,3,2026-01-18 01:12:40.319203
12,70,Concept_8,Hard,0,399,1,2026-01-18 02:12:39.774081
45,18,Concept_5,Easy,1,127,3,2026-01-18 02:12:40.274668
35,50,Concept_1,Easy,1,73,3,2026-01-18 03:12:40.118864
38,62,Concept_4,Easy,0,114,1,2026-01-18 03:12:40.163567
33,19,Concept_2,Medium,0,128,2,2026-01-18 04:12:40.089152
50,13,Concept_5,Easy,0,386,2,2026-01-18 04:12:40.348899
6,66,Concept_8,Easy,1,153,1,2026-01-18 05:12:39.679535
14,73,Concept_4,Easy,0,36,1,2026-01-18 05:12:39.805769
19,58,Concept_2,Easy,1,53,1,2026-01-18 05:12:39.880165
20,21,Concept_3,Medium,0,225,2,2026-01-18 06:12:39.895111
36,49,Concept_6,Medium,1,157,2,2026-01-18 06:12:40.133767
9,47,Concept_1,Hard,0,103,1,2026-01-18 07:12:39.727336
8,80,Concept_4,Medium,0,87,2,2026-01-18 08:12:39.710926
5,42,Concept_7,Easy,1,100,2,2026-01-18 09:12:39.663286
18,15,Concept_5,Hard,0,71,3,2026-01-18 09:12:39.865210
27,34,Concept_6,Easy,0,260,2,2026-01-18 09:12:39.999553
46,51,Concept_2,Hard,0,307,1,2026-01-18 09:12:40.289479
11,38,Concept_7,Medium,0,85,1,2026-01-18 10:12:39.758626
30,20,Concept_8,Hard,0,163,1,2026-01-18 11:12:40.044688
43,61,Concept_1,Easy,1,84,2,2026-01-18 11:12:40.245023
2,53,Concept_3,Hard,1,173,1,2026-01-18 14:12:39.615981
1,59,Concept_2,Medium,0,48,1,2026-01-18 15:12:39.600147
16,55,Concept_4,Hard,0,256,3,2026-01-18 15:12:39.835430
10,13,Concept_5,Easy,1,165,1,2026-01-18 16:12:39.743160
17,59,Concept_2,Medium,1,31,1,2026-01-18 16:12:39.850349
7,57,Concept_8,Hard,0,68,1,2026-01-18 17:12:39.695156
23,35,Concept_8,Easy,1,231,1,2026-01-18 17:12:39.940041
21,40,Concept_2,Hard,1,106,1,2026-01-18 18:12:39.910020
24,45,Concept_5,Hard,0,93,2,2026-01-18 18:12:39.954973
44,18,Concept_5,Easy,1,164,1,2026-01-18 18:12:40.259779
49,35,Concept_8,Easy,1,224,1,2026-01-18 18:12:40.334039
5,4,Concept_7,Easy,1,162,2,2026-01-18 19:12:39.663551
32,69,Concept_6,Medium,0,67,1,2026-01-18 19:12:40.074647
40,15,Concept_5,Hard,0,74,1,2026-01-18 20:12:40.193885
16,34,Concept_6,Easy,1,204,1,2026-01-18 21:12:39.835671
18,38,Concept_7,Medium,1,37,3,2026-01-18 21:12:39.865450
36,54,Concept_3,Medium,0,363,1,2026-01-18 21:12:40.134009
3,74,Concept_3,Medium,0,338,2,2026-01-18 22:12:39.632335
26,30,Concept_7,Hard,0,36,1,2026-01-18 22:12:39.985004
50,67,Concept_7,Easy,0,71,1,2026-01-18 23:12:40.349142
10,79,Concept_7,Medium,0,140,1,2026-01-19 00:12:39.743410
22,43,Concept_1,Hard,0,61,2,2026-01-19 00:12:39.925206
31,34,Concept_6,Easy,1,233,2,2026-01-19 00:12:40.059918
49,22,Concept_4,Hard,0,79,1,2026-01-19 00:12:40.334281
19,56,Concept_5,Medium,0,404,1,2026-01-19 01:12:39.880409
29,14,Concept_2,Medium,0,84,2,2026-01-19 01:12:40.029943
30,39,Concept_5,Hard,0,277,3,2026-01-19 01:12:40.044933
42,79,Concept_7,Medium,0,175,1,2026-01-19 01:12:40.230232
48,9,Concept_7,Medium,1,194,1,2026-01-19 01:12:40.319449
9,79,Concept_7,Medium,1,100,1,2026-01-19 02:12:39.727596
11,2,Concept_4,Easy,0,291,1,2026-01-19 02:12:39.758886
44,5,Concept_2,Easy,1,52,1,2026-01-19 02:12:40.260120
13,64,Concept_5,Hard,0,122,1,2026-01-19 03:12:39.790998
15,53,Concept_3,Hard,0,304,2,2026-01-19 03:12:39.820882
35,8,Concept_5,Easy,1,268,3,2026-01-19 03:12:40.119130
23,49,Concept_6,Medium,0,215,1,2026-01-19 05:12:39.940285
41,3,Concept_2,Hard,0,199,3,2026-01-19 05:12:40.209404
45,9,Concept_7,Medium,0,237,3,2026-01-19 05:12:40.274911
12,14,Concept_2,Medium,0,118,1,2026-01-19 06:12:39.774343
7,39,Concept_5,Hard,0,299,1,2026-01-19 07:12:39.695410
37,60,Concept_4,Hard,0,183,1,2026-01-19 08:12:40.148911
2,7,Concept_7,Easy,0,44,1,2026-01-19 09:12:39.616244
8,1,Concept_2,Easy,0,119,1,2026-01-19 09:12:39.711182
25,13,Concept_5,Easy,1,263,3,2026-01-19 10:12:39.970102
34,76,Concept_2,Medium,0,212,1,2026-01-19 10:12:40.104232
47,60,Concept_4,Hard,0,181,1,2026-01-19 11:12:40.304522
14,71,Concept_2,Easy,1,142,1,2026-01-19 12:12:39.806012
20,41,Concept_6,Easy,1,51,1,2026-01-19 12:12:39.895352
24,48,Concept_8,Easy,0,153,1,2026-01-19 13:12:39.955216
38,72,Concept_6,Easy,1,70,1,2026-01-19 13:12:40.163813
1,66,Concept_8,Easy,0,168,1,2026-01-19 14:12:39.600398
46,74,Concept_3,Medium,0,353,2,2026-01-19 14:12:40.289721
21,15,Concept_5,Hard,0,116,1,2026-01-19 15:12:39.910264
43,59,Concept_2,Medium,0,36,1,2026-01-19 15:12:40.245267
39,68,Concept_2,Hard,0,361,1,2026-01-19 16:12:40.178809
4,34,Concept_6,Easy,1,295,1,2026-01-19 17:12:39.647865
33,6,Concept_1,Hard,0,72,3,2026-01-19 17:12:40.089408
6,11,Concept_2,Easy,1,36,3,2026-01-19 18:12:39.679789
17,24,Concept_4,Easy,1,82,1,2026-01-19 18:12:39.850597
27,8,Concept_5,Easy,1,156,1,2026-01-19 18:12:39.999796
28,21,Concept_3,Medium,1,169,2,2026-01-19 18:12:40.014793
49,78,Concept_2,Easy,0,45,1,2026-01-19 19:12:40.334522
7,20,Concept_8,Hard,0,112,1,2026-01-19 20:12:39.695674
9,35,Concept_8,Easy,0,274,1,2026-01-19 22:12:39.727850
39,25,Concept_7,Medium,0,167,1,2026-01-19 22:12:40.179051
4,14,Concept_2,Medium,1,59,1,2026-01-19 23:12:39.648116
11,24,Concept_4,Easy,1,89,1,2026-01-19 23:12:39.759140
19,47,Concept_1,Hard,0,167,1,2026-01-19 23:12:39.880654
43,28,Concept_5,Easy,1,156,2,2026-01-19 23:12:40.245511
22,11,Concept_2,Easy,1,34,2,2026-01-20 00:12:39.925447
27,74,Concept_3,Medium,1,174,3,2026-01-20 00:12:40.000036
32,20,Concept_8,Hard,0,141,1,2026-01-20 00:12:40.074888
36,10,Concept_3,Easy,0,315,1,2026-01-20 00:12:40.134251
28,53,Concept_3,Hard,0,364,1,2026-01-20 01:12:40.015037
40,45,Concept_5,Hard,0,103,1,2026-01-20 01:12:40.194135
45,17,Concept_1,Hard,0,103,1,2026-01-20 01:12:40.275154
2,45,Concept_5,Hard,1,67,1,2026-01-20 02:12:39.616507
18,72,Concept_6,Easy,1,81,1,2026-01-20 02:12:39.865691
23,40,Concept_2,Hard,0,141,1,2026-01-20 02:12:39.940530
35,58,Concept_2,Easy,1,50,1,2026-01-20 02:12:40.119378
26,3,Concept_2,Hard,1,210,1,2026-01-20 03:12:39.985247
3,26,Concept_6,Easy,1,239,1,2026-01-20 04:12:39.632597
15,44,Concept_3,Hard,0,389,1,2026-01-20 04:12:39.821125
37,12,Concept_2,Medium,0,415,1,2026-01-20 04:12:40.149153
8,73,Concept_4,Easy,1,18,1,2026-01-20 05:12:39.711436
13,35,Concept_8,Easy,1,265,3,2026-01-20 05:12:39.791247
14,51,Concept_2,Hard,1,248,2,2026-01-20 05:12:39.806259
21,19,Concept_2,Medium,0,147,1,2026-01-20 06:12:39.910507
34,64,Concept_5,Hard,0,133,1,2026-01-20 06:12:40.104518
47,48,Concept_8,Easy,1,107,3,2026-01-20 06:12:40.304764
5,78,Concept_2,Easy,1,40,2,2026-01-20 07:12:39.663812
29,3,Concept_2,Hard,0,238,1,2026-01-20 07:12:40.030193
44,30,Concept_7,Hard,0,43,1,2026-01-20 07:12:40.260387
6,40,Concept_2,Hard,0,126,1,2026-01-20 08:12:39.680044
10,23,Concept_2,Hard,1,90,1,2026-01-20 08:12:39.743661
25,3,Concept_2,Hard,1,213,1,2026-01-20 08:12:39.970346
12,1,Concept_2,Easy,0,129,1,2026-01-20 09:12:39.774609
50,68,Concept_2,Hard,0,308,2,2026-01-20 09:12:40.349388
1,50,Concept_1,Easy,1,78,2,2026-01-20 10:12:39.600655
17,44,Concept_3,Hard,0,411,1,2026-01-20 13:12:39.850841
48,41,Concept_6,Easy,1,52,1,2026-01-20 13:12:40.319694
38,6,Concept_1,Hard,0,72,1,2026-01-20 15:12:40.164056
31,11,Concept_2,Easy,1,27,2,2026-01-20 16:12:40.060160
33,17,Concept_1,Hard,0,109,1,2026-01-20 16:12:40.089660
41,24,Concept_4,Easy,1,100,2,2026-01-20 16:12:40.209665
46,3,Concept_2,Hard,0,201,1,2026-01-20 16:12:40.289963
16,53,Concept_3,Hard,0,343,1,2026-01-20 17:12:39.835916
20,29,Concept_6,Easy,1,118,2,2026-01-20 17:12:39.895594
42,71,Concept_2,Easy,0,358,3,2026-01-20 17:12:40.230506
24,15,Concept_5,Hard,0,106,1,2026-01-20 18:12:39.955459
30,31,Concept_3,Medium,0,232,1,2026-01-20 18:12:40.045181
1,26,Concept_6,Easy,0,361,2,2026-01-20 20:12:39.600913
18,40,Concept_2,Hard,0,189,2,2026-01-20 20:12:39.865932
3,78,Concept_2,Easy,0,51,1,2026-01-20 21:12:39.632842
9,16,Concept_4,Hard,0,90,2,2026-01-20 21:12:39.728101
10,44,Concept_3,Hard,0,246,3,2026-01-20 21:12:39.743915
13,17,Concept_1,Hard,1,92,2,2026-01-20 21:12:39.791496
25,5,Concept_2,Easy,1,49,2,2026-01-20 21:12:39.970590
14,67,Concept_7,Easy,0,99,1,2026-01-20 22:12:39.806502
28,12,Concept_2,Medium,0,254,1,2026-01-20 22:12:40.015284
42,17,Concept_1,Hard,0,97,1,2026-01-20 22:12:40.230778
33,29,Concept_6,Easy,1,126,1,2026-01-20 23:12:40.089911
15,39,Concept_5,Hard,0,184,3,2026-01-21 00:12:39.821373
22,14,Concept_2,Medium,0,123,1,2026-01-21 00:12:39.925688
37,75,Concept_5,Medium,1,166,1,2026-01-21 00:12:40.149397
7,45,Concept_5,Hard,0,100,1,2026-01-21 01:12:39.695927
11,12,Concept_2,Medium,1,175,2,2026-01-21 01:12:39.759393
29,64,Concept_5,Hard,1,96,1,2026-01-21 02:12:40.030439
5,1,Concept_2,Easy,0,121,2,2026-01-21 03:12:39.664057
8,21,Concept_3,Medium,0,202,1,2026-01-21 03:12:39.711688
24,53,Concept_3,Hard,0,340,1,2026-01-21 03:12:39.955708
48,55,Concept_4,Hard,0,193,1,2026-01-21 03:12:40.319943
4,76,Concept_2,Medium,0,322,1,2026-01-21 04:12:39.648374
27,15,Concept_5,Hard,0,75,3,2026-01-21 04:12:40.000276
39,33,Concept_7,Hard,0,48,2,2026-01-21 04:12:40.179295
43,23,Concept_2,Hard,0,111,1,2026-01-21 04:12:40.245754
23,62,Concept_4,Easy,1,97,1,2026-01-21 06:12:39.940775
30,26,Concept_6,Easy,1,186,1,2026-01-21 06:12:40.045425
2,57,Concept_8,Hard,0,60,3,2026-01-21 07:12:39.616781
26,61,Concept_1,Easy,1,91,2,2026-01-21 07:12:39.985488
12,32,Concept_4,Hard,0,82,1,2026-01-21 08:12:39.774872
49,17,Concept_1,Hard,0,174,1,2026-01-21 08:12:40.334763
34,56,Concept_5,Medium,0,322,1,2026-01-21 09:12:40.104831
32,34,Concept_6,Easy,1,211,1,2026-01-21 10:12:40.075128
40,10,Concept_3,Easy,1,201,1,2026-01-21 11:12:40.194384
21,59,Concept_2,Medium,1,42,1,2026-01-21 12:12:39.910754
31,69,Concept_6,Medium,1,40,1,2026-01-21 12:12:40.060404
41,8,Concept_5,Easy,1,150,1,2026-01-21 12:12:40.209926
46,66,Concept_8,Easy,0,162,3,2026-01-21 12:12:40.290205
35,33,Concept_7,Hard,0,57,2,2026-01-21 14:12:40.119626
50,54,Concept_3,Medium,0,396,1,2026-01-21 14:12:40.349631
16,33,Concept_7,Hard,0,58,3,2026-01-21 15:12:39.836157
38,79,Concept_7,Medium,0,141,3,2026-01-21 15:12:40.164297
44,40,Concept_2,Hard,1,99,1,2026-01-21 15:12:40.260634
45,68,Concept_2,Hard,1,242,1,2026-01-21 15:12:40.275487
36,41,Concept_6,Easy,1,56,1,2026-01-21 16:12:40.134494
6,29,Concept_6,Easy,1,185,3,2026-01-21 17:12:39.680293
17,1,Concept_2,Easy,1,132,1,2026-01-21 17:12:39.851084
19,24,Concept_4,Easy,0,144,2,2026-01-21 17:12:39.880896
20,5,Concept_2,Easy,1,44,1,2026-01-21 17:12:39.895835
47,67,Concept_7,Easy,0,76,1,2026-01-21 17:12:40.305005
19,56,Concept_5,Medium,0,264,1,2026-01-21 20:12:39.881139
35,7,Concept_7,Easy,1,42,1,2026-01-21 21:12:40.120005
39,71,Concept_2,Easy,0,245,3,2026-01-21 21:12:40.179540
49,58,Concept_2,Easy,1,54,2,2026-01-21 21:12:40.335045
22,51,Concept_2,Hard,0,352,1,2026-01-21 22:12:39.925930
9,72,Concept_6,Easy,0,116,1,2026-01-21 23:12:39.728362
38,47,Concept_1,Hard,1,116,1,2026-01-21 23:12:40.164543
50,55,Concept_4,Hard,0,175,1,2026-01-21 23:12:40.349877
2,13,Concept_5,Easy,0,363,2,2026-01-22 00:12:39.617045
5,14,Concept_2,Medium,1,80,1,2026-01-22 00:12:39.664310
30,15,Concept_5,Hard,1,67,1,2026-01-22 00:12:40.045669
32,20,Concept_8,Hard,0,129,1,2026-01-22 00:12:40.075370
42,23,Concept_2,Hard,0,99,1,2026-01-22 00:12:40.231045
6,10,Concept_3,Easy,1,193,1,2026-01-22 01:12:39.680552
16,66,Concept_8,Easy,1,171,1,2026-01-22 01:12:39.836397
34,34,Concept_6,Easy,0,380,1,2026-01-22 01:12:40.105089
36,41,Concept_6,Easy,1,60,2,2026-01-22 01:12:40.134738
4,30,Concept_7,Hard,0,35,2,2026-01-22 02:12:39.648637
23,30,Concept_7,Hard,0,37,1,2026-01-22 02:12:39.941019
8,61,Concept_1,Easy,0,143,1,2026-01-22 03:12:39.711956
3,35,Concept_8,Easy,1,279,1,2026-01-22 05:12:39.633097
12,47,Concept_1,Hard,0,163,2,2026-01-22 05:12:39.775132
28,15,Concept_5,Hard,0,111,1,2026-01-22 05:12:40.015530
1,56,Concept_5,Medium,0,321,1,2026-01-22 06:12:39.601165
29,65,Concept_4,Hard,0,125,1,2026-01-22 06:12:40.030687
45,50,Concept_1,Easy,1,72,1,2026-01-22 06:12:40.275736
20,30,Concept_7,Hard,0,43,3,2026-01-22 07:12:39.896076
31,37,Concept_7,Hard,0,149,2,2026-01-22 08:12:40.060647
21,53,Concept_3,Hard,0,433,1,2026-01-22 09:12:39.910998
37,25,Concept_7,Medium,0,182,1,2026-01-22 09:12:40.149644
40,25,Concept_7,Medium,0,163,1,2026-01-22 10:12:40.194635
46,75,Concept_5,Medium,0,276,1,2026-01-22 10:12:40.290499
47,54,Concept_3,Medium,0,316,1,2026-01-22 10:12:40.305247
48,10,Concept_3,Easy,1,201,1,2026-01-22 10:12:40.320186
18,32,Concept_4,Hard,0,70,1,2026-01-22 11:12:39.866177
43,70,Concept_8,Hard,0,319,3,2026-01-22 11:12:40.245998
27,58,Concept_2,Easy,1,73,1,2026-01-22 12:12:40.000516
7,40,Concept_2,Hard,1,127,1,2026-01-22 14:12:39.696180
15,46,Concept_3,Medium,0,258,1,2026-01-22 14:12:39.821617
33,79,Concept_7,Medium,0,175,2,2026-01-22 14:12:40.090159
10,32,Concept_4,Hard,0,80,1,2026-01-22 15:12:39.744174
11,15,Concept_5,Hard,1,79,1,2026-01-22 15:12:39.759637
13,56,Concept_5,Medium,0,398,1,2026-01-22 15:12:39.791755
17,39,Concept_5,Hard,0,276,1,2026-01-22 15:12:39.851342
24,44,Concept_3,Hard,0,272,1,2026-01-22 15:12:39.955952
14,25,Concept_7,Medium,0,135,2,2026-01-22 17:12:39.806767
25,48,Concept_8,Easy,1,145,1,2026-01-22 17:12:39.970835
26,18,Concept_5,Easy,0,228,2,2026-01-22 17:12:39.985729
41,47,Concept_1,Hard,0,145,1,2026-01-22 17:12:40.210183
44,25,Concept_7,Medium,0,184,1,2026-01-22 17:12:40.260878
9,65,Concept_4,Hard,1,59,2,2026-01-22 19:12:39.728616
16,6,Concept_1,Hard,1,68,1,2026-01-22 19:12:39.836657
23,17,Concept_1,Hard,0,132,2,2026-01-22 19:12:39.941265
42,49,Concept_6,Medium,0,168,1,2026-01-22 19:12:40.231312
1,62,Concept_4,Easy,1,76,1,2026-01-22 20:12:39.601434
13,34,Concept_6,Easy,0,254,1,2026-01-22 20:12:39.791997
47,61,Concept_1,Easy,0,154,1,2026-01-22 20:12:40.305490
19,26,Concept_6,Easy,1,198,1,2026-01-22 22:12:39.881383
21,60,Concept_4,Hard,1,101,1,2026-01-22 22:12:39.911241
